cruises,Julian,Lon,Lat,Ps.nitzschia.delicatissima,Ps.nitzschia.seriata,Leptocylindricus.minimus,Leptocylindricus.danicus,Leptocylindricus.mediterraneus,Porosira,Dactyliosolen,Proboscia,Rhizosolenia.hebetata,Rhizosolenia.styliformis,Rhizosolenia.setigera,Thalasiossira,Thalassiossira.anguste.lineata,Thalasiossira.nordenskioeldii,Thalasiossira.rotula,Cylindrotheca,Chaetocerous.subtilis,Chaetocerous.socialis,Chaetocerous.debilis.curvisetus,Chaetocerous.furcaletta,Chaetocerous.mitra,Chaeotocerous..coastal.,Chaeotocerous..oceanic.,Plagiotropis,Corethron,Coscinodiscus,Bacteriastrum,Brockmanniella,Eucampia,Centric..20um,Navicula.pelagica,Navicula,Thallassionema,Synedropsis,Licmophora,Fragillariopsis,Melosira,Bacillaria,Skeletonema,Attheya,Paralia,Nitzchia.frigida,Entomoneis,Guinardia.striata,Pleurosigma.Gyrosigma,Fossula.sp.,Entomonies.sp.,Ceratulina,Detenola,Odontella.sp.,Syndrea,Ceratium.fusus,Ceratium.furca,Ceratium.Longipes,Ceratium.Tripos,Dinophysis.acuta,Dinophysis.rotundata,Dinophysis.norvegica,Dinophysis.sp.,Alexandrium.tamarense,Alexandrium.sp,Prorocentrum.minimum,P.micans,Peridinium.sp,Protoperidinium.stenii,Protoperidinium.depressum,Protoperidinium.granii,Protoperidinium.bipes,Protoperidinium.brevie,Protoperidinium.sp,Gonyaulax.sp,Scrippsiella,Heterocapsa,Karenia.mikimotii,Gymnodinium..20um,Gymnodinium..20um.1,Gyrodinium..20um,Gyrodinium..20um.1,Gyrodinium.lachryma,Gyrodinium.spirale,Gyrodinium.fusiforme,Oxytoxum,Katodinium,Azadinium.type,Sillica.Flagellate,Protoceratium.reticulatim,Torodinium,Amphidinium,Micracthatinium,Pronoctiluca.pelagica,Karlodinium,Fragilidinium,Diplopsalis,Large.unknown...unarmoured.dino,Strombidium..50um,Strombidium..50um.1,Laboea,Mesodinium,Lohmaniella,Tinntinid,Leegardiella,Certostrombidium,Didium,Strobilidium,Holotrich,Broken,Small_PNAN_per_ml,Big_PNAN_per_ml,Small_HNAN_per_ml,Big_HNAN_per_ml
Summer_2017,198,30.00034,74.46658,34421.9361078478,24206.6011535023,260385.200945109,0,0,0,0,0,43833.9251164158,0,0,2650134.04385643,0,0,0,315296.566942023,0,0,0,0,0,6438619.47915286,18638.5678502766,0,0,438992.514247424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49410.2923525218,368374.77899698,0,134729.333168855,0,846045.621732451,580123.940092302,0,185706.258383663,478154.906536125,9735445.7348048,1272267.8699444,6220.09666081242,0,1606499.39427269,0,1855896.64879949,0,0,22331.252542481,250006.356092937,4897.77104523192,65929.0544075052,0,0,0,0,36033.2044172009,0,1370.82730210589,145687.893534429,80411.5644302835,0,63805.9845044244,0,55802.062761506,67916.9461035852,27187.1977965512,2981596.04199708,544332.663355386,4277028.39611691,23660846.1656492,3593510.60351056,25869.6091908714,950010.106596652,1200804.12698549,0,382017.666676519,0,0,11956199.982539,6359401.45628655,19551324.5746284,6544439.46843055,1699010.60736593
Summer_2017,211,30.287,76.4994,0,0,4532.02090252564,0,0,0,0,0,0,0,0,0,0,0,0,1401.31807529788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73674.955799396,0,44909.7777229517,0,0,95549.8254269675,0,37141.2516767327,39846.2422113438,0,90876.2764246,12440.1933216248,0,156187.441109845,0,1724376.41384519,0,0,89325.010169924,142860.774910249,22039.9697035437,21976.3514691684,0,0,0,12896.8234505688,64859.7679509617,15235.6247194089,0,0,0,0,42537.3230029496,0,27901.031380753,0,0,4215359.92144415,7955631.23365565,987006.552950056,1903746.24321316,595103.666823404,0,190002.02131933,400268.042328497,0,0,0,0,3601265.05498164,2770949.96189466,13253542.1395318,853474.109080668,1110891.55097003
Summer_2017,200,30.00076,78.21434,382.465956753864,0,0,0,0,0,0,0,87667.8502328315,0,0,25729.4567364702,0,0,0,9108.56748943621,0,0,0,0,0,1906802.46947418,0,0,0,0,0,6687.66749978119,22756.7567569125,0,0,24109.5858523584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6824.98753049767,0,136184.589481353,0,0,0,6220.09666081242,0,223124.915871207,0,73066.7971968302,0,0,111656.262712405,107145.581182687,4897.77104523192,219763.514691684,190911.20751768,306207.134974479,0,0,72066.4088344018,0,0,0,0,0,0,0,0,0,0,719695.596344124,2868214.41844954,0,815891.247091353,411994.846262357,43116.015318119,285003.031978996,0,0,0,0,0,1008354.21539486,2279023.16763034,54588614.1669013,1095860.75605958,46003979.5225236
Summer_2017,203,29.91598,80.1521,1529.86382701546,0,0,0,0,0,0,0,0,0,0,1016313.54109057,0,0,0,4203.95422589364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27916.3625658886,42038.6032296335,0,0,12300.2639776641,384513.673826628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634534.216299339,47774.9127134837,0,6611142.79845842,0,0,0,398086.186291995,0,937124.646659068,0,1899736.72711759,648789.551369446,0,662493.825426936,1464322.94283006,41631.0538844714,43952.7029383368,700007.76089816,51034.5224957464,0,0,72066.4088344018,30471.2494388178,12337.445718953,0,16082.3128860567,10929.3406155877,127611.969008849,0,0,237709.311362548,0,0,7118196.36695505,493503.276475028,0,434883.448832488,137971.249017981,1995021.22385297,743354.935752922,0,0,0,0,1728607.22639119,5948274.23209463,5898296.23585547,682779.287264535,326732.809108832
Summer_2017,206,29.5065,81.4018,761055.76813832,29047.9213842027,0,0,0,0,0,0,0,0,0,79869122.3067833,0,0,0,58154.700124862,0,0,0,0,0,32944148.4100646,0,0,0,0,0,0,7585.58558563751,0,0,11420.3301405908,72066.176965086,0,0,4031753.19267879,124401.482708615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493526.612677263,34124.9376524884,0,891390.040241584,199231.211056719,0,0,68421.0632689367,0,825562.188723465,0,277653.829347955,102778.542791199,0,96768.7610174176,1142886.199282,14693.3131356958,131858.10881501,360610.058644507,255172.612478732,0,83829.3524286974,122512.895018483,0,17820.7549273765,0,0,43717.3624623508,276492.599519172,8574.1428592066,390614.439330542,0,0,9972924.69219714,376845.690015267,164501.092158343,0,45777.2051402619,94855.2336998618,190002.02131933,285905.744520355,0,573026.500014778,2747139.7777922,0,1872657.82859045,5242466.22293279,184257134.602959,2266827.23371825,2287129.66376183
Summer_2017,217,19.25012,72.63304,672773.299034274,11800059.642781,0,0,0,0,0,58574.1562488975,43833.9251164158,0,0,308753.480837642,0,0,0,700.659037648939,19169.6892593743,0,16805.6825355388,0,0,0,0,37247.2403781169,435218.349344803,0,0,0,12642.6426427292,11624.1029809416,0,62177.3529876611,0,0,0,147603.167731969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89809.5554459034,0,70482.1351443709,112612.294253212,0,383792.933992904,0,0,0,24880.3866432497,0,66937.474761362,0,29226.7188787321,0,0,2798850.31865762,107145.581182687,29386.6262713915,10988.1757345842,0,357241.657470225,0,0,108099.613251603,70083.8737092808,0,0,48246.9386581701,0,106343.307507374,0,0,0,0,0,983985.968373198,164501.092158343,0,0,17246.4061272476,190002.02131933,1143622.97808142,0,0,0,0,3457214.45278237,12214993.8285923,23240697.120562,3724561.01202804,3855447.14748422
Summer_2017,216,18.16632,74.36648,22756.7244268549,145239.606921014,824.003800459206,0,0,0,0,29287.0781244487,0,0,0,154376.740418821,191032.002722947,0,0,9108.56748943621,0,0,0,0,0,0,0,18623.6201890585,0,0,0,0,0,0,0,6344.62785588378,0,0,0,10933.5679801459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140964.270288742,10237.4812957465,0,259988.761737129,0,0,0,24880.3866432497,0,156187.441109845,0,453014.142620348,0,115281.560627182,632718.822036961,607158.29336856,29386.6262713915,54940.878672921,148486.494735973,459310.702461718,0,0,115306.254135043,60942.4988776355,0,0,16082.3128860567,0,63805.9845044244,0,0,0,0,0,900242.481703139,658004.36863337,5983202.47866992,526437.859113012,103478.436763486,0,114362.297808142,0,0,1373569.8888961,0,5041771.07697429,4866985.86789045,9399675.27626369,3082748.48199936,1764357.16918769
Summer_2017,215,16.83342,76.0001,170197.35075547,0,1236.00570068881,0,0,0,0,14643.5390622244,87667.8502328315,2987474.86068018,0,64323.6418411754,0,0,0,700.659037648939,467.553396570106,0,0,0,0,0,55915.7035508299,0,0,0,0,0,0,0,0,735976.831282519,0,0,0,41000.879925547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40949.925182986,0,49521.6689023103,0,0,0,24880.3866432497,0,0,0,14613.359439366,6423.65892444996,0,431737.549154633,107145.581182687,44079.9394070873,21976.3514691684,0,102069.044991493,0,0,36033.2044172009,97507.9982042168,0,0,48246.9386581701,0,85074.6460058992,42870.714296033,0,0,0,0,314038.075012723,493503.276475028,1359818.74515226,0,0,95001.0106596652,171543.446712213,0,0,686784.944448051,0,576202.408797062,3885508.73730513,6415278.37604997,1218761.02776719,2091089.97829652
Summer_2017,196,26.00176,75.50024,191.232978376932,9682.6404614009,0,0,0,0,0,0,0,0,0,0,0,0,0,7006.59037648939,0,0,0,0,0,0,0,0,0,0,0,0,0,3170.20990389316,0,2537.85114235351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294699.823197584,0,0,0,211606.405433113,0,0,123804.172255776,0,0,1635772.9756428,0,0,356999.865393931,0,6020704.08901881,0,0,44662.505084962,142860.774910249,0,32964.5272037526,169698.851126827,153103.567487239,0,0,122512.895018483,21329.8746071724,0,0,160823.128860567,0,21268.6615014748,0,0,67916.9461035852,135935.988982756,1439391.19268825,1067729.45504326,8389555.70007547,13598187.4515225,663769.474533797,0,950010.106596652,2230064.80725876,1229097.07483639,0,0,0,5041771.07697429,9472561.36201727,11420605.4606604,1734259.38965192,2025743.41647476
Summer_2017,211,30.287,76.4994,666177.482377076,0,435898.01044292,17152.8872643745,0,0,0,29287.0781244487,0,0,0,0,3138382.90187698,20791101.4565485,0,63059.3133884045,0,0,30810.4179818212,0,0,75867.4722602458,130469.974951936,0,0,219496.257123712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16470.0974508406,0,0,0,0,0,0,0,0,0,4172333.88634492,0,0,0,0,0,189973.672711759,0,0,44662.505084962,0,26937.7407487756,0,0,51034.5224957464,0,0,86479.6906012822,45706.8741582266,0,0,48246.9386581701,21858.6812311754,21268.6615014748,17148.2857184132,0,0,27187.1977965512,205627.313241178,251230.460010178,2467516.38237514,543927.498060902,320440.435981833,0,285003.031978996,571811.489040709,0,382017.666676519,2060354.83334415,0,2736961.44178604,995735.878245166,1174959.40953296,2908639.76374692,522772.494574132
Summer_2017,200,30.00076,78.21434,3824.65956753864,0,412.001900229603,0,0,0,0,0,350671.400931326,0,0,347347.665942347,0,0,0,38536.2470706917,0,0,0,0,0,139090.365810451,74554.2714011065,0,0,0,669643.722448741,31209.1149989789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6220.09666081242,0,0,0,0,0,0,744375.084749366,214291.162365374,24488.8552261596,10988.1757345842,0,0,0,32242.0586264221,194579.303852885,36565.4993265813,1370.82730210589,0,16082.3128860567,0,0,0,55802.0627615061,33958.4730517926,0,411254.626482357,1298024.04338592,3125520.75100851,0,6340142.91192627,258696.091908714,0,914898.382465134,0,0,0,0,3169113.24838384,2115047.56954224,129010543.166719,4922838.6611773,3201981.52926655
Summer_2017,203,29.91598,80.1521,2294.79574052319,0,0,0,0,0,0,0,0,0,0,0,10697792.152485,0,0,700.659037648939,0,0,0,0,0,25289.1574200819,0,0,0,0,0,138211.794995478,0,0,0,15227.1068541211,0,0,0,123002.639776641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44904.7777229517,0,0,293474.4638114,0,619020.861278878,0,0,0,55980.8699473118,0,290062.390632569,0,73066.7971968302,12847.3178488999,0,498731.306782076,1250031.78046468,19591.0841809277,76917.2301420894,403034.771426213,0,0,38690.4703517065,172959.381202564,15235.6247194089,16449.9276252706,0,0,10929.3406155877,63805.9845044244,0,0,0,0,2159086.78903237,4773378.74019339,2303015.2902168,271963.749030451,1235984.53878707,77608.8275726142,190002.02131933,514630.340136638,0,0,0,0,4033416.86157943,9869429.83854935,27306056.6775461,467703.811776207,65346.5618217663
Summer_2017,207,29.86738,81.7259,7075.62019994649,0,0,0,0,0,0,0,0,0,0,25729.4567364702,0,0,0,4203.95422589364,0,0,0,0,0,0,0,0,0,0,0,0,0,8453.89307704843,0,0,0,0,0,16400.3519702188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129674.763079456,0,222847.510060396,0,0,0,18660.2899824373,0,446249.831742413,0,0,38541.9535466998,0,1950262.72204334,357151.937275624,46528.8249297033,65929.0544075052,127274.13834512,153103.567487239,0,45138.8820769909,165752.740319124,27424.124494936,10966.6184168471,0,32164.6257721134,54646.7030779385,42537.3230029496,145760.428606512,27901.031380753,0,81561.5933896537,616881.939723535,12435907.7705038,2138514.19805845,0,1670867.98761956,77608.8275726142,95001.0106596652,743354.935752922,0,0,0,0,1728607.22639119,15081002.1082192,7002758.08081645,1256313.88856674,1306931.23643533
Summer_2017,206,29.5065,81.4018,1648954.16429969,38730.5618456036,0,0,0,0,0,0,0,0,0,78845159.2002863,0,0,0,56753.3820495641,0,0,0,0,0,7429954.45002008,93192.8392513831,0,0,438992.514247424,0,143784.851245296,0,0,0,24109.5858523584,74068.0152141162,0,0,1148024.63791532,452369.028031327,0,0,14581.2321451315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34124.9376524884,0,420934.185669637,0,0,1454020.4227936,49760.7732864994,0,0,0,87680.1566361963,32118.2946222498,0,253087.528814785,892879.843189059,29386.6262713915,241739.866160852,63637.06917256,153103.567487239,0,19345.2351758532,187372.662969445,18282.7496632907,20562.4095315883,0,0,98364.0655402893,63805.9845044244,42870.714296033,69752.5784518825,0,27187.1977965512,308440.969861767,1130537.0700458,822505.460791713,271963.749030451,480660.65397275,43116.015318119,95001.0106596652,285905.744520355,0,764035.333353038,0,0,3889366.25938017,5278113.09208238,142828065.822827,1099274.6524959,2221783.10194006
Spring_2018,120,29.95,75.93333333,10699.9552178268,41039.2350954138,868.06892703461,0,0,0,0,0,0,0,0,3426788.52319522,628889.813387423,4799155.70106845,9763389.1749572,7542.33195475786,0,1057278.12657753,0,444471.891761557,437228.318383072,986555.699497515,0,0,0,0,0,0,0,0,604688.713573438,1129324.09307943,0,0,0,7149554.64182123,0,13838.7559709322,190721.549617312,6184.99754906221,0,101167.960436244,0,0,153102.371881577,6603034.21048892,0,0,334366.193696471,0,0,0,0,0,0,0,0,0,0,0,0,14395.7443786293,0,407947.61456,0,0,0,42087.5744496109,0,295062.278055298,0,443989.322641873,49937.0434534633,0,79159.385980259,677270.804652601,18861.7550514745,44999.2677820851,0,0,212227.470260215,32558.9620901641,30349.1069189776,0,42679.0826098387,0,0,0,0,10977.8322650127,0,0,0,108664.042447132,110896.495010977,734595.640947512,0,107689.47738338,0,0,0,409699.024945462,0,1352979.236146,42195.0354704967,0,4296635.96149704,30736938.1533822,1532839.49990888,653465.618217663
Spring_2018,122,16.81666667,76.01666667,2547.60838519686,75764.7417146101,0,0,0,0,0,0,0,0,0,276353.913160905,0,19940677.9517263,5421181.05132394,6033.86556380629,0,1589045.2316609,21757.232331444,2898729.72887972,338499.343264314,346159.894560531,0,0,0,0,0,0,0,0,105820.524875352,72599.4059836774,0,0,0,172616.672726958,0,0,0,0,0,0,0,0,0,80518.352792793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223666.248820524,0,0,645917.056386667,0,0,0,168350.297798444,0,590124.556110595,0,242175.994168294,0,0,52772.9239868393,1467420.0767473,31436.2584191242,22499.6338910425,2825791.45152271,0,891355.375092902,0,75872.767297444,0,0,0,0,0,0,0,0,193752.747834036,0,10214419.9900304,14712268.338123,734595.640947512,0,293698.574681946,209848.571782756,0,358730.088442034,0,472428.721714478,0,0,12115035.6086713,5244842.6808761,26060599.703441,4202506.51311322,2417822.78740536
Spring_2018,116,30.05,74.61666667,16814.2153422993,0,2604.20678110383,0,21892.8937282259,0,0,0,0,0,0,538890.130663764,0,130209.650804183,197373.096528784,3016.93278190314,0,302794.445718061,0,23465.9073290263,0,125482.961778193,0,0,0,0,0,0,0,0,0,185531.81529162,0,0,0,133298.430605818,0,0,429959.984663589,2061.6658496874,0,0,0,0,9568.89824259858,201295.881981983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43187.233135888,0,424945.431833333,0,0,0,210437.872248055,0,73765.5695138244,0,0,0,0,879548.733113989,705490.421513126,0,112498.169455213,0,0,84890.9881040859,24419.2215676231,37936.383648722,0,66389.684059749,0,0,0,0,21955.6645300254,0,48438.1869585091,0,217328.084894264,443585.980043908,0,0,137059.334851575,0,0,59788.3480736724,0,0,0,0,0,2145276.1145811,7097130.82059014,1482668.87788068,489315.054921387
Spring_2018,117,30.08333333,76.2,738104.310836128,69451.0132383926,0,0,0,0,0,0,0,0,0,3095163.82740213,1415002.0801217,12593133.3706331,3289551.60881307,43745.5253375956,0,20565358.4211334,1020,576985.250796059,0,865399.736401328,0,0,0,0,0,0,11586.0548088603,0,1702198.72870923,3920367.92311858,0,0,0,38164882.4296507,0,0,0,4123.33169937481,0,489434.186975342,596532.990902117,0,210515.761337169,10244413.370685,0,0,755419.919092028,0,22039.8912428258,0,0,0,0,0,0,0,0,0,37277.7081367541,43187.233135888,0,730906.142753333,0,0,349203.019535767,28058.3829664073,0,0,0,141269.329931505,11097.1207674363,0,0,282196.16860525,12574.5033676497,0,294353.276200282,0,21222.7470260215,65117.9241803281,68285.4905676996,0,23710.6014499104,0,26610.2434399683,0,0,5488.91613250634,0,0,123859.84016271,0,258758.488358947,0,0,48949.762446991,0,0,0,0,0,0,0,0,3227229.8870094,21713249.8881692,1310936.2315479,1306931.23643533
Spring_2018,119,28.3,76.48333333,16814.2153422993,186254.990048416,0,0,0,0,0,0,0,0,0,3841319.39293657,9066494.80966867,32775629.2452814,3605348.56325913,10559.264736661,0,39304898.0962421,1720,1634331.42809219,0,553855.83129685,0,0,0,0,0,0,75309.3562575922,0,6577761.96318707,3444438.48389225,0,0,0,71047745.1310378,0,0,0,0,0,1605016.020975,1107846.98310393,0,459307.115644732,31558619.3883662,0,0,1461304.10578458,0,60609.7009177711,0,0,0,0,0,0,0,0,0,0,60462.1263902433,0,1580797.00642,178124.93398046,0,0,112233.531865629,0,147531.139027649,0,181631.995626221,0,0,0,507953.103489451,0,0,765318.518120734,0,0,24419.2215676231,136570.981135399,0,14226.3608699462,0,0,0,0,0,0,0,0,217328.084894264,406620.481706916,0,0,244748.812234955,0,987401.262026333,0,0,0,0,0,0,4676869.23242599,30807435.7179543,928579.830679767,392079.370930598
Spring_2018,120,29.95,75.93333333,43818.864225386,53666.6920478488,0,0,0,0,0,0,0,0,0,3012257.65345386,1257779.62677484,11198029.9691597,565802.876715848,10559.264736661,0,20432571.6032407,276946.550049723,554899.690956976,0,558182.829978857,0,0,0,0,0,0,11586.0548088603,0,767954.666238266,830859.868479864,0,0,0,8956025.74349137,0,0,148060.150360808,7559.44144885382,0,51951.1148186117,0,0,143533.473638979,9079172.03942228,0,0,396285.859195818,0,0,0,0,0,0,0,0,0,0,0,111833.124410262,25912.3398815328,0,1002871.21912667,0,0,0,98204.3403824255,0,73765.5695138244,0,0,99874.0869069266,0,175909.746622798,366855.019186825,0,0,176611.965720169,0,42445.4940520429,40698.7026127051,53110.9371082108,0,18968.4811599283,0,0,0,19195.2344784562,0,0,0,0,0,147861.993347969,183648.910236878,271963.749030451,107689.47738338,0,0,59788.3480736724,0,0,0,0,1652050.31027336,1832249.07428884,19833314.8329163,972960.484351962,718812.18003943
